wid,time,text,uid,username,following,followed,gender
4521969112022290,Wed Jul 01 20:01:52 +0800 2020,"老干妈：本来是没做广告的……这次真做了，这个怎么算？<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span> 企     鹅：你们家辣椒酱确实好吃，该……做<span class=""url-icon""><img alt=[并不简单] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-e0c6936005.png"" 
                style=""width:1em; height:1em;"" /></span>",3728770477,橘子精9527,518,235,m
4521939672171774,Wed Jul 01 18:04:54 +0800 2020,"鹅，下次长点记性<span class=""url-icon""><img alt=[偷乐] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_toule-d37aa91a7d.png"" 
                style=""width:1em; height:1em;"" /></span>",6128165774,淺秋入夜,691,1076,f
4521938619321947,Wed Jul 01 18:00:43 +0800 2020,鹅鹅鹅，呼噜呼噜毛儿，长教训记住没？,5634796714,镜镜念西东,386,136,f
4521951060385424,Wed Jul 01 18:50:09 +0800 2020,"鹅的真心，终究是错付了，哎～请刷屏：<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%B9%85+%E5%A4%A7%E5%BA%A6%23&extparam=%23%E9%B9%85+%E5%A4%A7%E5%BA%A6%23"" data-hide=""""><span class=""surl-text"">#鹅 大度#</span></a>",2071833343,He·许多多,1432,97665,f
4522002645299692,Wed Jul 01 22:15:08 +0800 2020,图片评论,5182535700,半途狂想曲,1064,67,m
4521966243097481,Wed Jul 01 19:50:28 +0800 2020,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,5892328386,Vision_Shu,589,10376,f
4521956094168084,Wed Jul 01 19:10:08 +0800 2020,心痛鹅厂的宣传人员,1059123067,传媒老男,876,40845,m
4521941669532194,Wed Jul 01 18:12:49 +0800 2020,"<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span>",2445582815,今天WB倒闭了吗,2339,482405,m
4521938036612382,Wed Jul 01 17:58:24 +0800 2020,"我要腾讯和老干妈的联动款，不是联动款我可不吃<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",6084272120,你的莲爹,190,257,f
4522000302170505,Wed Jul 01 22:05:48 +0800 2020,鹅爹不哭，抱抱。我们替父出征~,2649155871,看我是那种能被骗走的吗,272,53,f
4521980513441853,Wed Jul 01 20:47:10 +0800 2020,"我在想，促成这一笔“大单”的业务员，心里阴影面积，提成要不要退回去？<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>",2743784081,心若向洋无畏悲伤,305,144,m
4521949739666805,Wed Jul 01 18:44:53 +0800 2020,送几个荣耀水晶就可以啦。,3148941775,前方一英里,1547,1618,m
4521991242204247,Wed Jul 01 21:29:49 +0800 2020,"千言万语都在今日的雨里<span class=""url-icon""><img alt=[抱抱] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_baobao-b928ba5761.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[抱抱] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_baobao-b928ba5761.png"" 
                style=""width:1em; height:1em;"" /></span>",5933774824,腾讯游戏玩家创作联盟-TGL,263,38050,f
4521948435401788,Wed Jul 01 18:39:43 +0800 2020,《豆鹅冤》,6154443683,LHSlikeGod,201,149,m
4521947302607194,Wed Jul 01 18:35:13 +0800 2020,"有脸吃<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",1742042067,王员外,2245,1228131,m
4521940562278169,Wed Jul 01 18:08:25 +0800 2020,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,6690315108,_凛冬散尽星河长明_,1128,1302,f
4521950519958163,Wed Jul 01 18:47:59 +0800 2020,"你这限量版孤品不是假冒伪劣产品嘛？<span class=""url-icon""><img alt=[挖鼻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-842338e697.png"" 
                style=""width:1em; height:1em;"" /></span>//<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",5936307019,恍恍惚惚_Mark,908,240,m
4521949479740507,Wed Jul 01 18:43:52 +0800 2020,"一个省略号中包含着多少心酸泪<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>//<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",5567502428,离河MY,333,215,f
4521937961809733,Wed Jul 01 17:58:06 +0800 2020,"哈哈哈哈哈哈哈哈哈哈鹅鹅鹅鹅鹅祝你早日找到骗子<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",7388158448,一只草莓怪z,110,9,f
4521966301967754,Wed Jul 01 19:50:43 +0800 2020,鹅爹爹不哭哦(´-ω-`)，龟女在这里陪着您嘞，家人们，大保护，嗷呜～,5684811844,哀酱肉嘟嘟,530,118,f
4521977883539885,Wed Jul 01 20:36:44 +0800 2020,1认真审查客户的真实性（不要应为同知名公司就简化）2了解客户产品所针对的人群和市场（有的东西真的不适合投放在游戏广告里）3投放第一轮广告之后要找客户问一下效果怎么样（有必要到客户的公司进行实地回访这样才能了解到客户公司整体对广告是否满意  ） 4可以有必要的对客户公司的组织结构进行了解,6198777520,遵义的杨同学,289,63,m
4521958765978603,Wed Jul 01 19:20:46 +0800 2020,今天看了一出窦娥冤,3788505715,爱吃麻辣香锅的女孩子,942,99,f
4521940453593479,Wed Jul 01 18:07:59 +0800 2020,鹅，坐等你的反击[加油],3524321333,晴天有只兔八哥,189,137,f
4521957570492535,Wed Jul 01 19:16:01 +0800 2020,"但签合同的负责人也要处理，还有老干妈是我一直喜欢吃的//<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",1751575191,杜小亮_VC,1645,9111,m
4521957150496291,Wed Jul 01 19:14:21 +0800 2020,明显是老干妈出千，这个千啊牛逼……,1059123067,传媒老男,876,40845,m
4521938037538953,Wed Jul 01 17:58:24 +0800 2020,你的遭遇，我心疼,7294287804,松吹er,506,100,f
4521937886333566,Wed Jul 01 17:57:48 +0800 2020,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,5832179983,人间懒得动,340,48,f
4522016969114238,Wed Jul 01 23:12:02 +0800 2020,"回复我这条评论，抽5箱老干妈。评论过万，抽10箱。 //<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",6128769609,宠爱星球Club,245,67954,m
4521996299736718,Wed Jul 01 21:49:55 +0800 2020,图片评论,5182535700,半途狂想曲,1064,67,m
4521956584074175,Wed Jul 01 19:12:06 +0800 2020,"这个力度太小了点 鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span>我绝对不是故意鹅鹅鹅鹅鹅的<a href='/n/腾讯公司'>@腾讯公司</a>  宁太可爱了<span class=""url-icon""><img alt=[给你小心心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" 
                style=""width:1em; height:1em;"" /></span>",6230202781,用户美美1314,204,433,f
4521951899605152,Wed Jul 01 18:53:29 +0800 2020,鹅记得对生活比个耶,7014289074,希望日渐消瘦的我,184,58,f
4521941468191454,Wed Jul 01 18:12:02 +0800 2020,哈哈哈哈鹅不哭不哭，抱抱你(｡･ω･｡)ﾉ♡,2770747107,诺小诺nuo,293,378,f
4521938956207190,Wed Jul 01 18:02:02 +0800 2020,"哈哈哈哈哈哈哈//<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",6017611009,落款怎么写,177,2163,f
4521949534148625,Wed Jul 01 18:44:05 +0800 2020,哈哈哈哈哈哈哈哈哈哈哈哈 我很想笑你哈哈哈哈哈哈哈,3612861457,橘子辉煌xz,186,1176,f
4521937852933416,Wed Jul 01 17:57:40 +0800 2020,哈哈哈哈哈哈哈哈，自筹，哈哈哈哈哈哈哈,5687904021,温柔掌控者的夏夏,206,76,f
4521989065453917,Wed Jul 01 21:21:09 +0800 2020,"腾讯腾讯 数你最逊！ 企鹅企鹅🐧一声叹喝：为啥这么的不精明<span class=""url-icon""><img alt=[吃瓜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" 
                style=""width:1em; height:1em;"" /></span>！对面传来一句：就骗傻鹅🐧怎么地…",2252955045,春江花月Love,526,229,f
4521956730927808,Wed Jul 01 19:12:41 +0800 2020,鹅你要挺住，快来投喂我老干妈,6231390984,一个自来卷的迷弟,2771,449,m
4521975227565805,Wed Jul 01 20:26:11 +0800 2020,老干妈我要定了！！！,5455278121,董圆-,95,110,f
4521969247317234,Wed Jul 01 20:02:24 +0800 2020,我我我我我,6229770582,白鲨阿巴怪,313,94,m
4521968311075633,Wed Jul 01 19:58:42 +0800 2020,"辣椒酱是企鹅随便吃的么？拉肚子了吧<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",3728770477,橘子精9527,518,235,m
4521966608603495,Wed Jul 01 19:51:56 +0800 2020,"南山必胜客将成为最大输家<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",6352039221,YUTING啦,1899,52,f
4521938384728826,Wed Jul 01 17:59:47 +0800 2020,"心疼你三分钟<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>",6601871537,常驻网名,533,26,f
4522006127727936,Wed Jul 01 22:28:58 +0800 2020,图片评论,6318738515,CCCCircle_,866,67,m
4521937932654661,Wed Jul 01 17:57:59 +0800 2020,哈哈哈啊哈啊哈哈,5886592316,XZ的狗崽崽,728,112,m
4522035613878097,Thu Jul 02 00:26:08 +0800 2020,"我宣布：以后“薅羊毛”一律改为“薅鹅毛”，结合实际案例说话。<span class=""url-icon""><img alt=[偷笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png"" 
                style=""width:1em; height:1em;"" /></span>",7007319675,终学家,271,10104,m
4521954046906670,Wed Jul 01 19:02:01 +0800 2020,无数小学生拍手称快 QB厂也有今天,1751084053,肉段与我,213,263,m
4521937832235834,Wed Jul 01 17:57:35 +0800 2020,"哈哈哈<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>鹅心疼你",5261078925,轻描淡写99472,3048,162,f
4521967720396420,Wed Jul 01 19:56:21 +0800 2020,"老干妈漂移火辣辣<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",6149496263,一个憨憨Hi,50,16,m
4521956429785865,Wed Jul 01 19:11:29 +0800 2020,选我放生老家一只大白鹅,5580144214,越学家,999,1966,m
4521955984085706,Wed Jul 01 19:09:42 +0800 2020,给我吧，我是老干妈的忠实粉丝,1672255100,缪斯-小布丁,2209,13709,f
4521953421159317,Wed Jul 01 18:59:32 +0800 2020,"太可爱的鹅，傻白甜实锤<span class=""url-icon""><img alt=[偷笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png"" 
                style=""width:1em; height:1em;"" /></span>",1905146695,陌简雅儿,494,2310,f
4522010716576647,Wed Jul 01 22:47:12 +0800 2020,简单，这一千多万就让腾讯法务部全体自掏腰包，不掏就干到死,2309978083,狂无,2509,480,m
4521972702275192,Wed Jul 01 20:16:09 +0800 2020,傻白甜的鹅，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,5601561494,快让他们去滑雪,771,276,f
4521952746752100,Wed Jul 01 18:56:50 +0800 2020,"哈哈哈哈哈哈哈哈，鹅挺住啊<span class=""url-icon""><img alt=[羞嗒嗒] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiudada-f44e8f5688.png"" 
                style=""width:1em; height:1em;"" /></span>",6623124670,我是一只醉虾,625,6320,f
4521945574889466,Wed Jul 01 18:28:20 +0800 2020,就想白嫖一瓶孤品老干妈，尝尝香不香,2105504443,zzuli丁世界,157,310,m
4521940578855234,Wed Jul 01 18:08:30 +0800 2020,你咋变成傻白甜了啊鹅子,1970851227,CircleStar,736,443,f
4522022917467445,Wed Jul 01 23:35:41 +0800 2020,陪伴快二十年了，被坑了也快二十年了,1837242684,金华小陈说事,1682,190391,m
4521979333336786,Wed Jul 01 20:42:30 +0800 2020,傻白鹅,6272391593,super桑榆,196,42,f
4521979166580423,Wed Jul 01 20:41:49 +0800 2020,我充钱了 记得抽我一下,6087822448,孟江澜,952,548,m
4521978566187863,Wed Jul 01 20:39:27 +0800 2020,哈哈哈哈哈,6052675583,陈亲征,654,4409,m
4521958036030491,Wed Jul 01 19:17:52 +0800 2020,哈哈哈哈哈哈，爹你也有今天！！！哈哈哈哈哈,1686028195,彭彭家的鱼,589,10146,f
4521956050942567,Wed Jul 01 19:09:59 +0800 2020,鹅  你好惨，心疼你三秒钟，其实，但是，我还是好想笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈对不起吵到大家眼睛了但是我忍不住哈哈哈哈哈哈哈哈哈哈哈哈哈哈我笑的像个假粉，对不起鹅，但是我对你是真爱哈哈哈哈哈哈哈哈哈,5667386418,十六划的温柔,76,5,f
